OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue
ORD125728,2024-01-13,South,Beauty,Perfume,5,204.07,0,1020.35
ORD125729,2024-01-13,North,Groceries,Organic Coffee,7,89.37,0,625.59
ORD125730,2024-01-13,South,Groceries,Cereal Box,4,818.48,0,3273.92
ORD125731,2024-01-13,West,Electronics,Smartphone,4,28991.34,5,110167.09
ORD125732,2024-01-13,West,Beauty,Hair Dryer,3,2345.63,0,7036.89
ORD125733,2024-01-13,Central,Stationery,Desk Organizer,1,281.02,0,281.02
ORD125734,2024-01-13,South,Apparel,T-Shirt,6,2343.94,5,13360.46
ORD125735,2024-01-13,Central,Home & Kitchen,Air Fryer,1,4206.95,0,4206.95
ORD125736,2024-01-13,South,Beauty,Perfume,5,1676.77,0,8383.85
ORD125737,2024-01-13,West,Apparel,Sneakers,4,2347.15,5,8919.17
ORD125738,2024-01-13,West,Home & Kitchen,Vacuum Cleaner,4,807.14,0,3228.56
ORD125739,2024-01-13,Central,Electronics,Smartphone,4,21824.67,0,87298.68
ORD125740,2024-01-13,South,Beauty,Skincare Kit,4,402.19,15,1367.45
ORD125741,2024-01-13,East,Furniture,Office Chair,1,13737.58,15,11676.94
ORD125742,2024-01-13,South,Groceries,Cereal Box,4,700.25,0,2801.0
ORD125743,2024-01-13,South,Electronics,Smartwatch,5,14469.89,0,72349.45
ORD125744,2024-01-13,South,Home & Kitchen,Cookware Set,3,7409.41,10,20005.41
ORD125745,2024-01-13,North,Groceries,Cereal Box,5,401.5,0,2007.5
ORD125746,2024-01-13,North,Toys,Puzzle,1,234.35,5,222.63
ORD125747,2024-01-13,South,Home & Kitchen,Air Fryer,6,8518.23,5,48553.91
ORD125748,2024-01-13,North,Beauty,Skincare Kit,5,2924.84,0,14624.2
ORD125749,2024-01-13,North,Toys,Action Figure,1,1559.78,0,1559.78
ORD125750,2024-01-13,West,Home & Kitchen,Vacuum Cleaner,5,1483.2,20,5932.8
ORD125751,2024-01-13,East,Apparel,Jacket,7,1606.48,20,8996.29
ORD125752,2024-01-13,South,Home & Kitchen,Cookware Set,3,11508.89,0,34526.67
ORD125753,2024-01-13,East,Electronics,Tablet,7,12417.3,5,82575.04
ORD125754,2024-01-14,South,Apparel,T-Shirt,4,2253.47,0,9013.88
ORD125755,2024-01-14,South,Toys,Action Figure,1,875.96,20,700.77
ORD125756,2024-01-14,South,Beauty,Skincare Kit,5,446.56,15,1897.88
ORD125757,2024-01-14,East,Beauty,Hair Dryer,5,1305.62,5,6201.69
ORD125758,2024-01-14,East,Apparel,Jacket,4,1102.82,15,3749.59
ORD125759,2024-01-14,South,Beauty,Hair Dryer,5,926.48,15,3937.54
ORD125760,2024-01-14,North,Electronics,Headphones,4,45010.14,5,171038.53
ORD125761,2024-01-14,Central,Electronics,Smartwatch,4,40391.45,0,161565.8
ORD125762,2024-01-14,South,Apparel,Jacket,3,1876.71,5,5348.62
ORD125763,2024-01-14,Central,Home & Kitchen,Cookware Set,2,5141.09,0,10282.18
ORD125764,2024-01-14,East,Electronics,Smartwatch,4,33298.71,0,133194.84
ORD125765,2024-01-14,South,Home & Kitchen,Mixer,1,4050.5,0,4050.5
ORD125766,2024-01-14,Central,Apparel,Jacket,6,1159.4,0,6956.4
ORD125767,2024-01-14,West,Stationery,Desk Organizer,1,378.3,15,321.56
ORD125768,2024-01-14,South,Toys,Puzzle,1,682.87,0,682.87
ORD125769,2024-01-14,East,Apparel,T-Shirt,2,3610.41,0,7220.82
ORD125770,2024-01-14,West,Electronics,Smartwatch,4,27937.59,0,111750.36
ORD125771,2024-01-14,North,Electronics,Smartwatch,5,22090.12,0,110450.6
ORD125772,2024-01-14,Central,Home & Kitchen,Vacuum Cleaner,2,8605.17,0,17210.34
ORD125773,2024-01-14,West,Apparel,T-Shirt,8,2872.45,0,22979.6
ORD125774,2024-01-14,West,Home & Kitchen,Mixer,2,9468.08,0,18936.16
ORD125775,2024-01-14,Central,Stationery,Pen Set,1,473.99,10,426.59
ORD125776,2024-01-14,West,Electronics,Tablet,7,17918.97,5,119161.15
ORD125777,2024-01-14,North,Home & Kitchen,Vacuum Cleaner,5,7620.37,10,34291.66
ORD125778,2024-01-14,West,Stationery,Notebook,1,396.23,0,396.23
ORD125779,2024-01-14,North,Groceries,Snack Pack,5,851.7,0,4258.5
ORD125780,2024-01-14,East,Furniture,Bookshelf,1,4649.04,0,4649.04
ORD125781,2024-01-14,West,Electronics,Headphones,3,24493.98,0,73481.94
ORD125782,2024-01-14,South,Stationery,Notebook,1,33.87,5,32.18
ORD125783,2024-01-14,North,Home & Kitchen,Air Fryer,4,2445.76,20,7826.43
ORD125784,2024-01-14,Central,Electronics,Tablet,4,44876.67,15,152580.68
ORD125785,2024-01-14,West,Home & Kitchen,Mixer,2,2743.4,20,4389.44
ORD125786,2024-01-14,East,Electronics,Laptop,5,37535.99,0,187679.95
ORD125787,2024-01-14,East,Electronics,Smartwatch,2,27928.73,5,53064.59
ORD125788,2024-01-14,East,Groceries,Cereal Box,6,282.77,5,1611.79
ORD125789,2024-01-14,Central,Toys,Action Figure,1,1027.35,0,1027.35
ORD125790,2024-01-14,South,Home & Kitchen,Vacuum Cleaner,3,4998.71,0,14996.13
ORD125791,2024-01-14,West,Electronics,Tablet,4,30118.75,10,108427.5
ORD125792,2024-01-14,North,Electronics,Smartphone,2,18156.03,10,32680.85
ORD125793,2024-01-14,East,Furniture,Office Chair,1,11006.39,10,9905.75
ORD125794,2024-01-14,East,Home & Kitchen,Air Fryer,8,4437.25,5,33723.1
ORD125795,2024-01-14,North,Home & Kitchen,Cookware Set,3,5432.0,0,16296.0
ORD125796,2024-01-14,South,Home & Kitchen,Cookware Set,3,1341.72,0,4025.16
ORD125797,2024-01-14,North,Toys,Action Figure,2,1972.62,15,3353.45
ORD125798,2024-01-14,North,Electronics,Headphones,2,45567.23,0,91134.46
ORD125799,2024-01-14,East,Apparel,T-Shirt,3,2392.33,5,6818.14
ORD125800,2024-01-14,West,Furniture,Office Chair,1,14179.43,10,12761.49
ORD125801,2024-01-14,Central,Stationery,Pen Set,1,151.39,0,151.39
ORD125802,2024-01-14,North,Electronics,Smartphone,5,39991.76,20,159967.04
ORD125803,2024-01-14,East,Electronics,Smartphone,7,15479.86,0,108359.02
ORD125804,2024-01-14,East,Home & Kitchen,Mixer,2,11280.41,0,22560.82
ORD125805,2024-01-14,South,Electronics,Smartwatch,5,53613.13,0,268065.65
ORD125806,2024-01-14,East,Beauty,Skincare Kit,2,619.68,0,1239.36
ORD125807,2024-01-14,South,Groceries,Organic Coffee,6,400.1,0,2400.6
ORD125808,2024-01-14,East,Groceries,Snack Pack,4,417.24,0,1668.96
ORD125809,2024-01-14,South,Groceries,Cereal Box,4,691.57,15,2351.34
ORD125810,2024-01-14,West,Apparel,Sneakers,4,1005.19,0,4020.76
ORD125811,2024-01-14,West,Home & Kitchen,Air Fryer,3,6072.23,5,17305.86
ORD125812,2024-01-14,West,Groceries,Organic Coffee,7,197.81,0,1384.67
ORD125813,2024-01-14,South,Electronics,Headphones,5,3685.88,0,18429.4
ORD125814,2024-01-14,West,Electronics,Headphones,4,52044.07,5,197767.47
ORD125815,2024-01-14,North,Groceries,Cereal Box,2,121.61,0,243.22
ORD125816,2024-01-14,West,Apparel,Jeans,4,470.06,0,1880.24
ORD125817,2024-01-14,West,Electronics,Laptop,6,23343.57,0,140061.42
ORD125818,2024-01-14,Central,Stationery,Desk Organizer,1,52.33,0,52.33
ORD125819,2024-01-14,South,Beauty,Perfume,4,1619.05,10,5828.58
ORD125820,2024-01-14,South,Beauty,Perfume,3,1320.28,0,3960.84
ORD125821,2024-01-14,Central,Apparel,T-Shirt,1,2643.22,0,2643.22
ORD125822,2024-01-14,West,Stationery,Notebook,1,416.12,10,374.51
ORD125823,2024-01-14,Central,Apparel,Sneakers,3,858.71,0,2576.13
ORD125824,2024-01-14,South,Groceries,Snack Pack,2,479.35,0,958.7
ORD125825,2024-01-14,North,Apparel,Jeans,4,819.04,10,2948.54
ORD125826,2024-01-14,East,Groceries,Snack Pack,2,744.55,0,1489.1
ORD125827,2024-01-14,West,Groceries,Organic Coffee,3,811.96,5,2314.09
ORD125828,2024-01-14,West,Home & Kitchen,Vacuum Cleaner,6,7731.11,5,44067.33
ORD125829,2024-01-15,East,Beauty,Hair Dryer,2,2322.23,0,4644.46
ORD125830,2024-01-15,East,Furniture,Bookshelf,1,21668.46,0,21668.46
ORD125831,2024-01-15,West,Toys,Board Game,1,1341.53,0,1341.53
ORD125832,2024-01-15,East,Beauty,Skincare Kit,3,372.3,5,1061.06
ORD125833,2024-01-15,Central,Furniture,Office Chair,1,12995.91,5,12346.11
ORD125834,2024-01-15,North,Groceries,Organic Coffee,1,802.16,10,721.94
ORD125835,2024-01-15,North,Beauty,Hair Dryer,3,857.38,0,2572.14
ORD125836,2024-01-15,South,Apparel,Jacket,2,565.73,0,1131.46
ORD125837,2024-01-15,South,Home & Kitchen,Cookware Set,4,9844.52,0,39378.08
ORD125838,2024-01-15,North,Home & Kitchen,Mixer,1,4722.89,0,4722.89
ORD125839,2024-01-15,West,Apparel,T-Shirt,4,1759.68,0,7038.72
ORD125840,2024-01-15,South,Furniture,Office Chair,1,5481.18,5,5207.12
ORD125841,2024-01-15,North,Beauty,Perfume,1,354.23,0,354.23
ORD125842,2024-01-15,West,Toys,Board Game,1,978.87,0,978.87
ORD125843,2024-01-15,Central,Home & Kitchen,Mixer,4,1910.56,0,7642.24
ORD125844,2024-01-15,West,Electronics,Tablet,3,55132.52,0,165397.56
ORD125845,2024-01-15,East,Groceries,Snack Pack,5,427.16,0,2135.8
ORD125846,2024-01-15,North,Furniture,Office Chair,1,21002.42,0,21002.42
ORD125847,2024-01-15,West,Electronics,Smartphone,3,10492.96,15,26757.05
ORD125848,2024-01-15,East,Apparel,Jacket,5,962.6,0,4813.0
ORD125849,2024-01-15,South,Electronics,Smartwatch,6,42642.84,0,255857.04
ORD125850,2024-01-15,South,Electronics,Smartwatch,4,34551.21,15,117474.11
ORD125851,2024-01-15,West,Stationery,Pen Set,1,434.62,0,434.62
ORD125852,2024-01-15,North,Home & Kitchen,Mixer,2,3782.18,15,6429.71
ORD125853,2024-01-15,West,Electronics,Smartwatch,3,17204.23,0,51612.69
ORD125854,2024-01-15,East,Electronics,Headphones,5,10596.76,15,45036.23
ORD125855,2024-01-15,North,Electronics,Smartphone,7,38882.84,0,272179.88
ORD125856,2024-01-15,West,Electronics,Smartphone,5,54637.64,5,259528.79
ORD125857,2024-01-15,West,Electronics,Laptop,2,56876.16,20,91001.86
ORD125858,2024-01-15,North,Apparel,Jeans,8,2803.9,5,21309.64
ORD125859,2024-01-15,West,Groceries,Cereal Box,3,147.01,10,396.93
ORD125860,2024-01-15,Central,Electronics,Laptop,3,16205.01,0,48615.03
ORD125861,2024-01-15,Central,Groceries,Organic Coffee,4,406.66,20,1301.31
ORD125862,2024-01-15,South,Beauty,Skincare Kit,1,3209.44,5,3048.97
ORD125863,2024-01-15,East,Apparel,Jacket,2,3789.42,0,7578.84
ORD125864,2024-01-15,North,Electronics,Smartphone,2,24589.44,0,49178.88
ORD125865,2024-01-15,West,Beauty,Hair Dryer,3,510.99,0,1532.97
ORD125866,2024-01-15,South,Beauty,Hair Dryer,4,490.82,20,1570.62
ORD125867,2024-01-15,North,Beauty,Skincare Kit,4,1310.73,0,5242.92
ORD125868,2024-01-15,North,Beauty,Perfume,6,1801.37,0,10808.22
ORD125869,2024-01-15,North,Apparel,Jacket,1,485.05,10,436.54
ORD125870,2024-01-15,North,Electronics,Tablet,3,18942.9,0,56828.7
ORD125871,2024-01-15,North,Toys,Puzzle,1,1187.13,0,1187.13
ORD125872,2024-01-15,North,Stationery,Pen Set,1,287.92,10,259.13
ORD125873,2024-01-15,South,Stationery,Notebook,1,93.55,0,93.55
ORD125874,2024-01-15,East,Electronics,Tablet,3,51283.76,0,153851.28
ORD125875,2024-01-15,North,Stationery,Desk Organizer,1,444.23,0,444.23
ORD125876,2024-01-15,South,Apparel,Jacket,3,2909.09,15,7418.18
ORD125877,2024-01-15,West,Electronics,Headphones,5,8553.52,20,34214.08
ORD125878,2024-01-15,South,Furniture,Bookshelf,1,5021.71,0,5021.71
ORD125879,2024-01-15,East,Electronics,Tablet,2,38259.35,0,76518.7
ORD125880,2024-01-15,South,Furniture,Office Chair,1,18675.92,5,17742.12
ORD125881,2024-01-15,West,Home & Kitchen,Mixer,8,7332.26,5,55725.18
ORD125882,2024-01-15,East,Electronics,Smartwatch,2,4114.32,5,7817.21
ORD125883,2024-01-15,Central,Electronics,Laptop,2,56639.87,0,113279.74
ORD125884,2024-01-15,North,Toys,Puzzle,1,378.32,0,378.32
ORD125885,2024-01-15,North,Home & Kitchen,Air Fryer,4,8866.31,0,35465.24
ORD125886,2024-01-15,West,Electronics,Tablet,4,27813.95,20,89004.64
ORD125887,2024-01-15,South,Apparel,T-Shirt,8,412.92,0,3303.36
ORD125888,2024-01-15,South,Beauty,Perfume,4,1082.93,5,4115.13
ORD125889,2024-01-15,North,Groceries,Cereal Box,2,625.81,0,1251.62
ORD125890,2024-01-15,West,Apparel,Jacket,6,402.16,0,2412.96
ORD125891,2024-01-15,North,Home & Kitchen,Air Fryer,2,5293.99,0,10587.98
ORD125892,2024-01-15,East,Beauty,Hair Dryer,2,746.57,10,1343.83
ORD125893,2024-01-15,West,Home & Kitchen,Vacuum Cleaner,3,5836.97,10,15759.82
ORD125894,2024-01-15,West,Electronics,Tablet,2,32543.55,5,61832.74
ORD125895,2024-01-15,West,Home & Kitchen,Cookware Set,7,3769.03,0,26383.21
ORD125896,2024-01-15,South,Home & Kitchen,Air Fryer,6,4052.66,0,24315.96
ORD125897,2024-01-15,South,Groceries,Snack Pack,2,866.64,0,1733.28
ORD125898,2024-01-15,North,Electronics,Tablet,4,39996.54,0,159986.16
ORD125899,2024-01-16,Central,Apparel,Jeans,4,1424.79,0,5699.16
ORD125900,2024-01-16,West,Beauty,Hair Dryer,2,1400.13,0,2800.26
ORD125901,2024-01-16,West,Stationery,Pen Set,1,155.3,0,155.3
ORD125902,2024-01-16,West,Groceries,Cereal Box,4,825.93,0,3303.72
ORD125903,2024-01-16,West,Electronics,Tablet,2,39033.57,0,78067.14
ORD125904,2024-01-16,East,Electronics,Smartphone,4,38546.85,0,154187.4
ORD125905,2024-01-16,South,Stationery,Pen Set,1,496.65,0,496.65
ORD125906,2024-01-16,West,Beauty,Hair Dryer,3,510.38,5,1454.58
ORD125907,2024-01-16,East,Electronics,Smartphone,4,43776.97,10,157597.09
ORD125908,2024-01-16,North,Home & Kitchen,Cookware Set,3,10189.51,0,30568.53
ORD125909,2024-01-16,East,Groceries,Organic Coffee,8,159.25,0,1274.0
ORD125910,2024-01-16,North,Groceries,Snack Pack,5,809.9,0,4049.5
ORD125911,2024-01-16,East,Furniture,Office Chair,1,7821.17,5,7430.11
ORD125912,2024-01-16,West,Apparel,Sneakers,3,3800.45,5,10831.28
ORD125913,2024-01-16,South,Apparel,Jacket,3,1198.15,0,3594.45
ORD125914,2024-01-16,Central,Home & Kitchen,Mixer,8,2260.57,10,16276.1
ORD125915,2024-01-16,North,Electronics,Smartphone,2,19348.48,0,38696.96
ORD125916,2024-01-16,Central,Stationery,Notebook,1,203.51,5,193.33
ORD125917,2024-01-16,South,Electronics,Tablet,5,45161.4,5,214516.65
ORD125918,2024-01-16,West,Groceries,Organic Coffee,3,409.97,0,1229.91
ORD125919,2024-01-16,West,Apparel,Jeans,2,3743.98,5,7113.56
ORD125920,2024-01-16,East,Groceries,Organic Coffee,2,61.28,0,122.56
ORD125921,2024-01-16,East,Home & Kitchen,Mixer,6,6316.12,5,36001.88
ORD125922,2024-01-16,Central,Electronics,Smartwatch,4,18374.62,5,69823.56
ORD125923,2024-01-16,Central,Apparel,Jeans,4,538.88,15,1832.19
ORD125924,2024-01-16,South,Furniture,Office Chair,1,2078.52,0,2078.52
ORD125925,2024-01-16,North,Stationery,Notebook,1,482.12,15,409.8
ORD125926,2024-01-16,North,Stationery,Notebook,1,116.4,20,93.12
ORD125927,2024-01-16,West,Apparel,T-Shirt,2,2871.52,0,5743.04
ORD125928,2024-01-16,Central,Home & Kitchen,Vacuum Cleaner,5,5774.09,0,28870.45
ORD125929,2024-01-16,South,Apparel,Sneakers,6,1271.8,0,7630.8
ORD125930,2024-01-16,South,Apparel,Jacket,6,2614.39,0,15686.34
ORD125931,2024-01-16,North,Apparel,Jacket,6,873.67,15,4455.72
ORD125932,2024-01-16,West,Home & Kitchen,Vacuum Cleaner,3,4709.55,0,14128.65
ORD125933,2024-01-16,Central,Beauty,Skincare Kit,4,1294.28,0,5177.12
ORD125934,2024-01-16,South,Apparel,Jacket,5,1228.02,0,6140.1
ORD125935,2024-01-16,East,Electronics,Smartphone,3,26386.17,10,71242.66
ORD125936,2024-01-16,Central,Stationery,Desk Organizer,1,133.85,0,133.85
ORD125937,2024-01-16,West,Stationery,Notebook,1,47.72,0,47.72
ORD125938,2024-01-16,East,Beauty,Hair Dryer,4,448.57,0,1794.28
ORD125939,2024-01-16,North,Home & Kitchen,Mixer,5,11317.41,0,56587.05
ORD125940,2024-01-16,South,Electronics,Laptop,1,33071.62,0,33071.62
ORD125941,2024-01-16,South,Furniture,Bookshelf,1,2094.44,0,2094.44
ORD125942,2024-01-16,West,Apparel,T-Shirt,5,1561.58,5,7417.5
ORD125943,2024-01-16,Central,Electronics,Smartphone,4,8244.36,10,29679.7
ORD125944,2024-01-16,North,Groceries,Cereal Box,6,494.48,0,2966.88
ORD125945,2024-01-16,North,Electronics,Smartwatch,3,7368.42,0,22105.26
ORD125946,2024-01-16,North,Stationery,Desk Organizer,1,98.97,0,98.97
ORD125947,2024-01-16,East,Apparel,Sneakers,2,1303.96,5,2477.52
ORD125948,2024-01-16,West,Electronics,Laptop,4,39238.58,15,133411.17
ORD125949,2024-01-16,South,Electronics,Tablet,6,26813.95,0,160883.7
ORD125950,2024-01-16,South,Apparel,Jeans,3,2282.26,15,5819.76
ORD125951,2024-01-16,East,Apparel,Jacket,2,1734.64,15,2948.89
ORD125952,2024-01-16,North,Home & Kitchen,Vacuum Cleaner,7,11264.77,0,78853.39
ORD125953,2024-01-16,South,Toys,Puzzle,1,154.36,0,154.36
ORD125954,2024-01-16,North,Groceries,Snack Pack,2,708.13,5,1345.45
ORD125955,2024-01-16,Central,Beauty,Perfume,4,1876.28,5,7129.86
ORD125956,2024-01-16,West,Apparel,Jacket,4,855.4,20,2737.28
ORD125957,2024-01-16,South,Furniture,Bookshelf,1,10987.94,15,9339.75
ORD125958,2024-01-16,West,Stationery,Notebook,1,250.47,5,237.95
ORD125959,2024-01-16,North,Beauty,Hair Dryer,2,2773.3,10,4991.94
ORD125960,2024-01-16,South,Apparel,Sneakers,3,2150.42,15,5483.57
ORD125961,2024-01-16,West,Apparel,T-Shirt,4,599.51,15,2038.33
ORD125962,2024-01-16,North,Stationery,Desk Organizer,1,65.39,0,65.39
ORD125963,2024-01-16,Central,Groceries,Cereal Box,3,349.02,0,1047.06
ORD125964,2024-01-16,North,Stationery,Pen Set,1,88.41,0,88.41
ORD125965,2024-01-16,South,Toys,Puzzle,1,542.95,15,461.51
ORD125966,2024-01-16,East,Home & Kitchen,Vacuum Cleaner,2,6928.59,0,13857.18
ORD125967,2024-01-16,West,Electronics,Smartwatch,2,31997.88,5,60795.97
ORD125968,2024-01-16,North,Groceries,Organic Coffee,5,294.62,0,1473.1
ORD125969,2024-01-16,North,Stationery,Notebook,1,94.41,0,94.41
ORD125970,2024-01-16,South,Furniture,Bookshelf,1,10198.96,0,10198.96
ORD125971,2024-01-16,Central,Beauty,Hair Dryer,4,2153.52,10,7752.67
ORD125972,2024-01-16,North,Apparel,T-Shirt,5,1723.24,5,8185.39
ORD125973,2024-01-16,North,Electronics,Laptop,5,17834.68,20,71338.72
ORD125974,2024-01-16,East,Apparel,T-Shirt,3,3820.23,10,10314.62
ORD125975,2024-01-16,West,Home & Kitchen,Air Fryer,4,9387.88,0,37551.52
ORD125976,2024-01-16,Central,Electronics,Laptop,3,9759.94,15,24887.85
ORD125977,2024-01-17,South,Electronics,Tablet,6,28122.72,5,160299.5
ORD125978,2024-01-17,Central,Groceries,Snack Pack,6,623.76,0,3742.56
ORD125979,2024-01-17,North,Groceries,Cereal Box,5,469.71,10,2113.69
ORD125980,2024-01-17,West,Toys,Board Game,1,1126.68,0,1126.68
ORD125981,2024-01-17,East,Groceries,Cereal Box,3,336.57,0,1009.71
ORD125982,2024-01-17,North,Beauty,Skincare Kit,5,2994.75,10,13476.38
ORD125983,2024-01-17,North,Stationery,Pen Set,1,106.38,10,95.74
ORD125984,2024-01-17,West,Electronics,Tablet,2,46700.41,0,93400.82
ORD125985,2024-01-17,South,Furniture,Bookshelf,1,23787.28,0,23787.28
ORD125986,2024-01-17,South,Home & Kitchen,Vacuum Cleaner,5,10131.56,0,50657.8
ORD125987,2024-01-17,West,Electronics,Laptop,7,52206.92,0,365448.44
ORD125988,2024-01-17,North,Groceries,Snack Pack,2,469.17,10,844.51
ORD125989,2024-01-17,Central,Beauty,Hair Dryer,4,1142.71,15,3885.21
ORD125990,2024-01-17,South,Beauty,Skincare Kit,5,1678.21,0,8391.05
ORD125991,2024-01-17,East,Beauty,Perfume,2,1633.47,5,3103.59
ORD125992,2024-01-17,North,Groceries,Snack Pack,3,775.13,0,2325.39
ORD125993,2024-01-17,East,Groceries,Snack Pack,5,550.11,0,2750.55
ORD125994,2024-01-17,East,Groceries,Organic Coffee,3,203.8,0,611.4
ORD125995,2024-01-17,Central,Home & Kitchen,Air Fryer,5,6081.32,0,30406.6
ORD125996,2024-01-17,North,Electronics,Tablet,5,30205.86,0,151029.3
ORD125997,2024-01-17,South,Groceries,Cereal Box,5,756.69,0,3783.45
ORD125998,2024-01-17,East,Beauty,Skincare Kit,5,2696.28,0,13481.4
ORD125999,2024-01-17,West,Home & Kitchen,Air Fryer,3,5731.23,0,17193.69
ORD126000,2024-01-17,West,Apparel,Jacket,6,2424.34,0,14546.04
ORD126001,2024-01-17,South,Apparel,T-Shirt,5,2395.03,0,11975.15
ORD126002,2024-01-17,South,Electronics,Headphones,3,31091.71,0,93275.13
ORD126003,2024-01-17,Central,Apparel,Jeans,6,2415.84,10,13045.54
ORD126004,2024-01-17,North,Apparel,Sneakers,7,1064.77,0,7453.39
ORD126005,2024-01-17,South,Beauty,Perfume,5,782.16,15,3324.18
ORD126006,2024-01-17,South,Home & Kitchen,Vacuum Cleaner,3,2370.1,10,6399.27
ORD126007,2024-01-17,North,Groceries,Snack Pack,3,330.55,5,942.07
ORD126008,2024-01-17,East,Beauty,Perfume,2,3004.19,0,6008.38
ORD126009,2024-01-17,Central,Home & Kitchen,Mixer,3,2859.28,5,8148.95
ORD126010,2024-01-17,North,Furniture,Bookshelf,1,24928.95,5,23682.5
ORD126011,2024-01-17,North,Home & Kitchen,Air Fryer,8,4342.15,5,33000.34
ORD126012,2024-01-17,South,Home & Kitchen,Vacuum Cleaner,6,4881.49,15,24895.6
ORD126013,2024-01-17,West,Home & Kitchen,Air Fryer,4,7382.34,5,28052.89
ORD126014,2024-01-17,East,Stationery,Notebook,1,228.36,0,228.36
ORD126015,2024-01-17,East,Home & Kitchen,Cookware Set,7,8660.0,0,60620.0
ORD126016,2024-01-17,North,Furniture,Bookshelf,1,3086.98,0,3086.98
ORD126017,2024-01-17,West,Electronics,Laptop,2,23360.99,0,46721.98
ORD126018,2024-01-17,South,Home & Kitchen,Mixer,5,3698.12,15,15717.01
ORD126019,2024-01-17,Central,Stationery,Notebook,1,377.59,15,320.95
ORD126020,2024-01-17,South,Beauty,Perfume,3,2007.67,0,6023.01
ORD126021,2024-01-17,West,Groceries,Cereal Box,2,577.24,0,1154.48
ORD126022,2024-01-17,South,Groceries,Organic Coffee,3,72.92,0,218.76
ORD126023,2024-01-17,South,Apparel,Jeans,6,633.74,15,3232.07
ORD126024,2024-01-17,North,Groceries,Cereal Box,4,888.85,5,3377.63
ORD126025,2024-01-17,North,Apparel,Jeans,3,2690.07,0,8070.21
ORD126026,2024-01-17,East,Groceries,Snack Pack,3,437.64,10,1181.63
ORD126027,2024-01-17,Central,Apparel,Sneakers,5,747.81,0,3739.05
ORD126028,2024-01-17,East,Furniture,Bookshelf,1,18784.68,0,18784.68
ORD126029,2024-01-17,South,Home & Kitchen,Cookware Set,7,7226.41,15,42997.14
ORD126030,2024-01-17,East,Electronics,Smartwatch,4,25598.9,0,102395.6
ORD126031,2024-01-17,South,Electronics,Tablet,3,35516.39,5,101221.71
ORD126032,2024-01-17,South,Stationery,Notebook,1,462.37,15,393.01
ORD126033,2024-01-17,North,Electronics,Tablet,6,44811.39,0,268868.34
ORD126034,2024-01-17,West,Groceries,Snack Pack,3,171.1,0,513.3
ORD126035,2024-01-17,South,Home & Kitchen,Vacuum Cleaner,3,3583.05,0,10749.15
ORD126036,2024-01-17,North,Groceries,Organic Coffee,4,619.01,0,2476.04
ORD126037,2024-01-17,South,Beauty,Perfume,3,1118.53,0,3355.59
ORD126038,2024-01-17,Central,Groceries,Cereal Box,6,574.34,0,3446.04
ORD126039,2024-01-17,South,Apparel,Sneakers,7,491.57,0,3440.99
ORD126040,2024-01-17,North,Electronics,Laptop,6,55647.64,5,317191.55
ORD126041,2024-01-18,West,Home & Kitchen,Vacuum Cleaner,3,6269.79,15,15987.96
ORD126042,2024-01-18,North,Beauty,Hair Dryer,7,2397.14,0,16779.98
ORD126043,2024-01-18,West,Beauty,Hair Dryer,1,868.93,0,868.93
ORD126044,2024-01-18,South,Apparel,Jeans,2,1272.58,0,2545.16
ORD126045,2024-01-18,Central,Electronics,Smartphone,4,40882.84,0,163531.36
ORD126046,2024-01-18,South,Apparel,T-Shirt,6,2419.9,10,13067.46
ORD126047,2024-01-18,West,Electronics,Headphones,3,47930.66,0,143791.98
ORD126048,2024-01-18,Central,Electronics,Laptop,6,6077.46,0,36464.76
ORD126049,2024-01-18,North,Home & Kitchen,Vacuum Cleaner,3,10913.55,20,26192.52
ORD126050,2024-01-18,East,Furniture,Bookshelf,1,20797.92,0,20797.92
ORD126051,2024-01-18,South,Home & Kitchen,Mixer,2,1265.2,0,2530.4
ORD126052,2024-01-18,East,Electronics,Laptop,3,29442.78,5,83911.92
ORD126053,2024-01-18,Central,Electronics,Headphones,2,40981.68,5,77865.19
ORD126054,2024-01-18,East,Furniture,Bookshelf,1,5534.77,15,4704.55
ORD126055,2024-01-18,Central,Groceries,Organic Coffee,7,893.54,0,6254.78
ORD126056,2024-01-18,South,Apparel,Sneakers,3,1057.8,0,3173.4
ORD126057,2024-01-18,North,Toys,Puzzle,1,372.03,5,353.43
ORD126058,2024-01-18,West,Electronics,Tablet,3,45483.03,0,136449.09
ORD126059,2024-01-18,West,Beauty,Perfume,4,618.69,0,2474.76
ORD126060,2024-01-18,Central,Home & Kitchen,Air Fryer,3,5908.4,0,17725.2
ORD126061,2024-01-18,East,Home & Kitchen,Cookware Set,6,1763.49,0,10580.94
ORD126062,2024-01-18,South,Electronics,Laptop,1,51142.4,0,51142.4
ORD126063,2024-01-18,South,Apparel,Jeans,4,718.11,0,2872.44
ORD126064,2024-01-18,West,Electronics,Headphones,4,39262.73,0,157050.92
ORD126065,2024-01-18,North,Groceries,Cereal Box,4,443.68,15,1508.51
ORD126066,2024-01-18,North,Apparel,Jeans,3,3856.12,0,11568.36
ORD126067,2024-01-18,West,Home & Kitchen,Air Fryer,3,3561.86,0,10685.58
ORD126068,2024-01-18,North,Toys,Action Figure,1,611.15,0,611.15
ORD126069,2024-01-18,Central,Furniture,Office Chair,1,2976.01,0,2976.01
